time,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGB_MWh,ExchangeGreatBelt_MWh
2024-02-17 04:00:00,286.60,598.09,20.62,-693.75,-1304.12,587.90
2024-02-17 05:00:00,937.56,627.94,-258.43,-702.31,-1391.21,588.00
2024-02-17 06:00:00,1445.67,709.94,-350.46,-702.38,-1360.91,587.90
2024-02-17 07:00:00,1598.24,715.86,-404.53,-702.51,-1195.64,587.90
2024-02-17 08:00:00,1634.44,715.73,-149.55,-702.55,-1353.44,587.90
2024-02-17 09:00:00,1484.89,715.70,0.56,-702.57,-1357.04,587.90
2024-02-17 10:00:00,1451.99,715.80,-0.17,-702.63,-1355.10,587.80
2024-02-17 11:00:00,1163.90,715.67,176.35,-702.48,-1258.30,587.80
2024-02-17 12:00:00,1249.85,715.55,155.56,-700.99,-1202.20,516.50
2024-02-17 13:00:00,1608.39,715.61,-244.75,-609.21,-903.96,262.40
2024-02-17 14:00:00,1527.14,715.69,-1279.56,-103.14,46.23,96.60
2024-02-17 15:00:00,1605.88,715.67,-2223.20,569.80,768.04,-107.30
2024-02-17 16:00:00,1651.68,715.58,-2297.86,681.51,782.67,-208.90
2024-02-17 17:00:00,1654.50,687.54,-2058.50,684.01,759.08,-439.30
2024-02-17 18:00:00,1654.39,297.51,-1736.11,683.86,772.36,-419.00
2024-02-17 19:00:00,1654.50,591.64,-2046.64,683.92,293.14,-46.10
2024-02-17 20:00:00,1654.59,706.65,-2050.90,681.12,247.61,13.40
2024-02-17 21:00:00,1654.54,715.87,-2294.10,676.67,191.06,9.60
2024-02-17 22:00:00,1645.01,715.95,-2023.52,470.01,-29.67,-95.80
2024-02-17 23:00:00,1371.41,716.01,-2143.35,679.25,-138.10,-42.00
2024-02-18 00:00:00,932.19,716.13,-1958.40,678.54,-150.98,-120.60
2024-02-18 01:00:00,650.00,711.70,-1375.78,435.24,-151.38,-261.10
2024-02-18 02:00:00,649.70,636.31,-1634.26,676.30,-151.23,-259.10
2024-02-18 03:00:00,397.40,459.66,-1456.82,599.88,-151.34,-99.00
2024-02-18 04:00:00,251.30,-116.64,-844.37,418.93,-153.32,42.30
2024-02-18 05:00:00,91.80,-656.09,-578.26,508.95,-255.04,93.60
2024-02-18 06:00:00,-383.79,-101.32,-91.84,259.05,-774.08,234.60
2024-02-18 07:00:00,-665.99,-405.74,524.75,449.97,-1297.53,387.60
2024-02-18 08:00:00,-1112.39,-611.66,1085.12,-92.61,-811.17,501.00
2024-02-18 09:00:00,-1554.67,-527.60,1268.31,147.28,-800.13,578.80
2024-02-18 10:00:00,-1692.08,-583.50,1702.97,-43.08,-800.10,556.60
2024-02-18 11:00:00,-1649.91,-732.40,2339.75,87.85,-800.24,122.30
2024-02-18 12:00:00,-1039.08,-705.23,2403.93,57.78,-800.24,48.00
2024-02-18 13:00:00,-456.75,-314.76,1813.32,-222.77,-800.38,487.90
2024-02-18 14:00:00,-246.35,112.25,1640.25,-428.67,-812.83,526.10
2024-02-18 15:00:00,434.25,674.93,868.53,-282.00,-1390.22,583.60
2024-02-18 16:00:00,908.64,714.58,424.16,-363.63,-1216.31,584.30
2024-02-18 17:00:00,1487.91,715.23,214.74,-534.82,-1268.69,499.00
2024-02-18 18:00:00,1622.72,715.23,-639.00,-263.10,-1040.42,534.30
2024-02-18 19:00:00,1632.97,715.34,-549.89,-540.12,-805.74,382.60
2024-02-18 20:00:00,1486.79,715.36,-631.15,-494.61,-800.48,263.20
2024-02-18 21:00:00,1032.49,700.18,-418.75,-481.33,-800.63,66.50
2024-02-18 22:00:00,157.70,441.99,863.44,-697.54,-800.47,123.60
2024-02-18 23:00:00,-415.90,-90.93,2058.50,-702.59,-791.10,128.70
2024-02-19 00:00:00,-664.10,-650.84,2465.06,-697.94,-362.86,384.40
2024-02-19 01:00:00,-840.30,-715.35,2459.01,-475.35,-398.67,550.50
2024-02-19 02:00:00,-1002.29,-701.26,2548.98,-446.95,-357.51,553.80
2024-02-19 03:00:00,-766.18,-702.11,2380.61,-598.58,-78.13,428.70
2024-02-19 04:00:00,-506.79,-500.08,1371.38,58.69,359.99,-18.20
2024-02-19 05:00:00,325.30,-32.48,-134.84,-26.39,333.73,153.40
2024-02-19 06:00:00,644.81,310.55,50.82,-387.37,-138.88,72.10
2024-02-19 07:00:00,635.12,345.16,-102.38,-587.56,-12.97,137.90
2024-02-19 08:00:00,544.20,91.00,408.84,-398.46,-462.14,221.20
2024-02-19 09:00:00,714.13,346.46,-175.77,-86.87,-538.05,192.40
2024-02-19 10:00:00,712.90,4.34,470.91,5.88,-302.87,-320.00
2024-02-19 11:00:00,826.03,-220.07,4.32,663.05,-206.12,-437.30
2024-02-19 12:00:00,1341.92,-410.33,-98.64,667.78,-367.73,-515.70
2024-02-19 13:00:00,1567.61,-312.40,-550.10,523.48,-262.97,-539.00
2024-02-19 14:00:00,1327.47,55.88,-332.06,-142.50,17.68,-543.20
2024-02-19 15:00:00,1205.36,66.55,-133.51,-240.72,-74.74,-506.00
2024-02-19 16:00:00,1254.13,581.59,-1586.01,240.12,224.97,-285.60
2024-02-19 17:00:00,1172.22,343.10,-687.49,-265.83,-73.97,-107.50
2024-02-19 18:00:00,1327.21,432.85,-527.38,-296.55,-870.34,248.50
2024-02-19 19:00:00,1404.12,654.14,-486.03,-434.34,-1034.44,101.60
2024-02-19 20:00:00,1264.27,616.40,-582.26,-427.58,-863.24,77.80
2024-02-19 21:00:00,897.83,705.48,-720.26,-508.41,-853.05,388.90
2024-02-19 22:00:00,637.44,658.38,-362.26,-676.01,-1015.38,558.10
2024-02-19 23:00:00,777.05,519.70,-559.84,-685.88,-627.94,338.50
2024-02-20 00:00:00,816.46,479.59,-718.25,-700.21,-610.15,280.70
2024-02-20 01:00:00,633.12,552.78,-721.34,-607.45,-814.57,237.80
2024-02-20 02:00:00,319.71,624.57,-691.05,-698.17,-495.40,244.50
2024-02-20 03:00:00,144.30,482.76,-747.00,-594.74,-509.98,510.20
2024-02-20 04:00:00,541.44,251.86,-844.90,-696.12,-270.11,444.60
2024-02-20 05:00:00,861.95,621.37,-1102.18,-696.86,7.14,-15.90
2024-02-20 06:00:00,479.34,291.19,-750.36,-433.42,266.42,135.80
2024-02-20 07:00:00,244.14,662.48,-751.11,-645.43,238.81,407.70
2024-02-20 08:00:00,-171.07,514.73,78.85,-700.43,-79.70,462.80
2024-02-20 09:00:00,-681.88,675.67,884.08,-651.64,-646.93,263.00
2024-02-20 10:00:00,-456.78,568.83,563.79,-701.40,-605.40,199.70
2024-02-20 11:00:00,294.53,412.98,327.77,-699.49,-635.67,-96.40
2024-02-20 12:00:00,623.84,141.80,245.34,-547.20,-763.74,-207.50
2024-02-20 13:00:00,173.03,392.64,656.97,-572.41,-779.32,-327.20
2024-02-20 14:00:00,251.90,648.33,67.50,-613.80,-863.41,146.80
2024-02-20 15:00:00,258.90,680.53,139.75,-526.73,-701.62,-292.50
2024-02-20 16:00:00,338.80,534.63,-172.87,-230.46,-442.06,-472.90
2024-02-20 17:00:00,358.91,667.18,-104.94,-692.21,-846.04,-150.10
2024-02-20 18:00:00,124.80,682.45,-72.26,-702.51,-1393.37,-55.40
2024-02-20 19:00:00,300.41,211.05,54.49,-702.47,-1310.58,-59.90
2024-02-20 20:00:00,326.43,-176.60,160.28,-689.34,-1380.55,459.90
2024-02-20 21:00:00,161.04,-367.49,-32.29,-57.36,-1379.51,531.90
2024-02-20 22:00:00,152.44,-307.96,-11.01,-328.14,-1262.19,467.90
2024-02-20 23:00:00,92.93,-253.82,140.72,-506.24,-1305.63,576.20
2024-02-21 00:00:00,-324.47,-236.07,144.44,-287.47,-1303.60,585.70
2024-02-21 01:00:00,-750.66,-294.84,101.08,77.62,-1148.77,521.90
2024-02-21 02:00:00,-949.96,-616.24,4.28,282.83,-912.65,468.20
2024-02-21 03:00:00,-847.86,-440.62,227.56,-386.33,-937.32,514.40
2024-02-21 04:00:00,-896.26,-687.18,-96.20,-695.71,53.69,581.70
2024-02-21 05:00:00,-484.17,-339.66,-245.13,-702.62,-247.97,442.10
2024-02-21 06:00:00,47.32,105.69,-90.86,-702.55,-862.48,306.40
2024-02-21 07:00:00,486.60,657.76,-288.13,-702.57,-1377.52,386.60
2024-02-21 08:00:00,794.00,688.03,-221.60,-702.53,-1455.84,209.50
2024-02-21 09:00:00,831.30,560.16,-358.80,-702.55,-1457.38,557.00
2024-02-21 10:00:00,596.70,558.81,-64.86,-702.44,-1456.99,562.80
2024-02-21 11:00:00,321.80,661.08,208.83,-692.85,-1440.52,588.10
2024-02-21 12:00:00,404.20,706.45,92.79,-702.42,-1343.71,588.00
2024-02-21 13:00:00,716.40,627.78,41.17,-702.52,-1448.94,556.80
2024-02-21 14:00:00,1133.88,703.36,-7.19,-702.45,-1165.68,81.60
2024-02-21 15:00:00,1288.06,626.77,47.33,-689.30,-869.22,-461.50
2024-02-21 16:00:00,1276.04,669.50,-519.79,-623.43,-566.09,-407.70
2024-02-21 17:00:00,952.20,710.09,-74.01,-610.91,-941.69,-474.40
2024-02-21 18:00:00,525.20,636.04,119.20,-622.61,-1398.24,-335.70
2024-02-21 19:00:00,82.22,117.84,372.28,-464.50,-1456.38,40.10
2024-02-21 20:00:00,-367.46,-236.53,1300.04,-685.62,-1456.53,161.90
2024-02-21 21:00:00,-823.36,-386.03,887.34,-139.92,-1409.95,440.20
2024-02-21 22:00:00,-1274.42,-706.68,1297.36,-598.12,-652.62,496.20
2024-02-21 23:00:00,-1626.61,-676.47,1689.37,-512.91,-415.77,220.80
2024-02-22 00:00:00,-1670.26,-421.61,1648.02,-384.18,-250.12,-87.90
2024-02-22 01:00:00,-1275.12,-47.24,1049.04,-613.79,-440.73,188.60
2024-02-22 02:00:00,-822.94,-98.90,555.07,-352.45,-455.55,562.70
2024-02-22 03:00:00,-366.75,92.55,-123.83,-211.33,44.92,588.00
2024-02-22 04:00:00,175.78,666.98,-934.20,-247.83,282.91,587.50
2024-02-22 05:00:00,898.50,714.49,-935.28,-677.24,277.41,415.10
2024-02-22 06:00:00,1432.81,715.76,-799.27,-573.03,-215.60,274.10
2024-02-22 07:00:00,1557.10,715.81,-945.85,-681.25,-75.96,241.50
2024-02-22 08:00:00,1537.37,715.84,-154.25,-702.17,-977.89,301.10
2024-02-22 09:00:00,1648.83,701.47,294.20,-689.94,-1447.45,111.60
2024-02-22 10:00:00,1638.72,506.91,439.52,-91.44,-1457.12,-442.20
2024-02-22 11:00:00,1653.64,700.42,541.58,-531.09,-1456.95,-417.30
2024-02-22 12:00:00,1653.51,715.61,461.49,-698.95,-1457.49,-455.50
2024-02-22 13:00:00,1647.94,710.02,629.74,-702.48,-1457.19,-452.10
2024-02-22 14:00:00,1540.40,646.65,1135.02,-689.73,-1456.61,-595.20
2024-02-22 15:00:00,1114.11,706.68,622.84,-76.96,-1409.43,-490.70
2024-02-22 16:00:00,686.49,715.44,1098.62,-255.47,-1455.50,-379.80
2024-02-22 17:00:00,494.41,680.76,861.68,-594.28,-1418.17,-71.30
2024-02-22 18:00:00,-29.07,140.87,755.56,-545.54,-1409.45,313.70
2024-02-22 19:00:00,-668.77,-424.10,832.88,-660.78,-813.49,515.00
2024-02-22 20:00:00,-1141.36,-369.70,1094.78,-617.78,-800.26,451.90
2024-02-22 21:00:00,-1582.15,-281.83,1034.27,-447.66,-800.31,526.30
2024-02-22 22:00:00,-1687.33,-603.11,1489.25,-270.01,-800.33,361.70
2024-02-22 23:00:00,-1699.94,-200.69,1917.02,-649.17,-800.40,158.60
2024-02-23 00:00:00,-1700.37,-30.76,1996.74,-628.27,-798.40,-45.30
2024-02-23 01:00:00,-1700.75,180.70,1899.78,-553.36,-709.34,67.60
2024-02-23 02:00:00,-1698.13,107.06,2061.56,-387.99,-797.15,277.50
2024-02-23 03:00:00,-1655.88,-80.58,1638.08,277.14,-751.29,263.50
2024-02-23 04:00:00,-1644.81,197.04,1468.43,-4.12,-751.20,470.50
2024-02-23 05:00:00,-1366.50,652.84,781.76,-449.20,-811.44,391.50
2024-02-23 06:00:00,-786.75,583.00,739.38,-529.30,-1396.84,167.60
2024-02-23 07:00:00,-572.24,371.83,571.32,-698.54,-1404.06,162.90
2024-02-23 08:00:00,-772.82,138.25,304.00,-699.55,-1349.90,377.70
2024-02-23 09:00:00,-1046.22,-151.83,148.92,-565.98,-984.52,572.70
2024-02-23 10:00:00,-1211.56,-64.30,21.87,-651.41,-812.70,588.00
2024-02-23 11:00:00,-1415.45,215.33,-32.25,-372.42,-1223.37,588.00
2024-02-23 12:00:00,-1451.87,340.19,-2.39,-130.34,-1452.27,525.10
2024-02-23 13:00:00,-1034.51,254.75,-36.91,-332.79,-1456.83,581.90
2024-02-23 14:00:00,-684.52,185.51,57.01,-694.27,-1433.12,551.90
2024-02-23 15:00:00,-242.32,390.81,203.66,-702.37,-1456.52,236.30
2024-02-23 16:00:00,200.09,694.50,73.89,-702.21,-1457.13,336.00
2024-02-23 17:00:00,610.00,715.44,-221.92,-702.40,-1456.93,306.40
2024-02-23 18:00:00,1019.79,715.51,-800.98,-702.31,-1456.88,393.60
2024-02-23 19:00:00,990.89,715.61,-779.10,-702.36,-1457.13,443.80
2024-02-23 20:00:00,1296.34,715.65,-1021.28,-702.45,-1456.80,539.00
2024-02-23 21:00:00,1596.19,715.75,-1250.27,-702.41,-1457.03,473.50
2024-02-23 22:00:00,1633.50,715.86,-1228.03,-701.27,-1448.93,514.70
2024-02-23 23:00:00,1309.76,760.80,-887.01,-638.82,-1063.67,389.40
2024-02-24 00:00:00,1496.01,717.63,-1017.35,-637.60,-724.44,208.50
2024-02-24 01:00:00,1477.89,717.49,-721.07,-647.21,-666.29,97.20
2024-02-24 02:00:00,1642.04,717.35,-527.70,-693.77,-741.10,75.10
2024-02-24 03:00:00,1653.48,717.31,-695.36,-562.90,-714.40,15.10
2024-02-24 04:00:00,1653.52,717.25,-385.10,-637.19,-736.64,-178.10
2024-02-24 05:00:00,1653.46,716.98,-538.23,-701.31,-774.97,-43.80
2024-02-24 06:00:00,1651.07,716.96,-341.85,-702.68,-770.80,-63.60
2024-02-24 07:00:00,1608.43,716.85,264.69,-698.71,-1212.68,-84.50
2024-02-24 08:00:00,1563.33,680.12,641.77,-702.48,-1438.68,-1.40
2024-02-24 09:00:00,1083.16,118.20,809.12,-702.55,-814.51,486.30
2024-02-24 10:00:00,721.69,-259.94,1400.30,-698.29,-800.34,535.90
2024-02-24 11:00:00,262.50,-406.14,1772.74,-482.40,-800.25,584.30
2024-02-24 12:00:00,-274.30,-417.68,2280.81,-321.37,-800.31,574.30
2024-02-24 13:00:00,79.90,-488.06,2441.01,-693.17,-800.30,427.20
2024-02-24 14:00:00,510.90,40.80,1236.12,-661.11,-797.79,354.10
2024-02-24 15:00:00,943.00,523.52,547.13,-701.41,-752.56,15.10
2024-02-24 16:00:00,1117.84,705.31,308.64,-700.58,-799.39,47.60
2024-02-24 17:00:00,1622.34,715.33,313.32,-700.11,-800.19,-17.60
2024-02-24 18:00:00,1640.50,715.53,-872.21,-572.04,-800.53,210.30
2024-02-24 19:00:00,1582.66,715.31,-1019.04,-40.88,-807.94,260.50
2024-02-24 20:00:00,1655.18,715.46,-401.16,-501.05,-1162.14,454.80
2024-02-24 21:00:00,1612.55,715.49,-684.63,-512.57,-1173.53,576.90
2024-02-24 22:00:00,1126.84,715.76,-270.66,-360.63,-819.34,536.90
2024-02-24 23:00:00,1407.36,715.95,35.94,-532.84,-1321.84,431.40
2024-02-25 00:00:00,964.85,716.03,112.00,-399.76,-1423.88,544.70
2024-02-25 01:00:00,1104.65,716.19,-8.42,-695.80,-1122.17,517.70
2024-02-25 02:00:00,1345.87,716.03,-361.64,-702.45,-874.31,565.30
2024-02-25 03:00:00,1609.63,716.22,-695.52,-702.47,-801.30,555.20
2024-02-25 04:00:00,1529.97,716.02,-566.70,-702.65,-784.56,537.00
2024-02-25 05:00:00,1484.36,716.16,-293.08,-702.48,-1047.64,496.10
2024-02-25 06:00:00,1349.20,716.15,13.55,-702.48,-1188.04,474.40
2024-02-25 07:00:00,1190.89,716.13,253.58,-697.67,-1262.21,363.60
2024-02-25 08:00:00,904.79,716.08,822.86,-699.76,-1346.59,176.10
2024-02-25 09:00:00,851.99,702.02,452.21,-574.94,-952.30,320.90
2024-02-25 10:00:00,960.09,464.77,655.31,-664.29,-803.48,563.50
2024-02-25 11:00:00,807.89,-116.70,1429.80,-334.26,-800.32,503.20
2024-02-25 12:00:00,1160.56,-654.54,2117.30,-489.65,-800.27,321.50
2024-02-25 13:00:00,1351.54,-118.28,945.05,-47.17,-800.59,418.20
2024-02-25 14:00:00,1630.05,462.82,301.52,-542.66,-800.00,409.40
2024-02-25 15:00:00,1639.90,699.36,-185.79,-231.29,-763.03,290.50
2024-02-25 16:00:00,1524.50,685.40,-193.74,-321.70,-182.19,176.30
2024-02-25 17:00:00,1599.19,689.30,-405.14,-298.61,-13.53,120.30
2024-02-25 18:00:00,1483.17,713.93,-605.00,373.70,-363.04,18.70
2024-02-25 19:00:00,1639.94,715.55,-1136.56,677.53,-371.68,-24.30
2024-02-25 20:00:00,1653.95,715.43,-1641.26,672.01,-50.49,-64.50
2024-02-25 21:00:00,1638.23,715.59,-685.90,93.58,-182.12,-188.40
2024-02-25 22:00:00,1480.33,715.89,-787.69,217.46,-77.13,-9.00
2024-02-25 23:00:00,1623.58,715.72,-433.73,74.65,-130.30,-16.60
2024-02-26 00:00:00,1646.00,716.12,-906.39,487.88,-129.44,-12.10
2024-02-26 01:00:00,1571.32,716.13,-1070.45,668.62,-122.61,-0.30
2024-02-26 02:00:00,1450.76,716.19,-526.91,162.73,-70.42,-6.50
2024-02-26 03:00:00,1479.59,716.08,-1221.42,669.02,123.32,-74.00
2024-02-26 04:00:00,1557.07,715.99,-1206.69,550.73,-6.93,-2.70
2024-02-26 05:00:00,1415.39,699.43,-1676.86,680.31,467.98,-38.30
2024-02-26 06:00:00,1612.27,472.74,-893.79,677.34,264.27,-319.60
2024-02-26 07:00:00,1338.22,649.97,-183.74,377.42,201.23,-508.40
2024-02-26 08:00:00,1487.92,688.31,-513.22,416.73,-92.62,-443.30
2024-02-26 09:00:00,1398.84,713.49,-771.68,285.23,-172.44,-163.10
2024-02-26 10:00:00,1368.43,715.52,-1047.66,171.62,-110.92,4.30
2024-02-26 11:00:00,1635.67,715.76,-1213.13,102.94,-301.86,167.80
2024-02-26 12:00:00,1654.93,715.80,-1115.67,147.78,-426.32,144.20
2024-02-26 13:00:00,1654.88,715.98,-821.58,105.89,-219.98,-340.50
2024-02-26 14:00:00,1654.91,716.05,-1427.65,481.08,-294.13,-214.40
2024-02-26 15:00:00,1654.91,697.70,-1721.54,679.05,8.61,-243.80
2024-02-26 16:00:00,1653.32,437.31,-1023.06,683.10,84.05,-421.60
2024-02-26 17:00:00,1631.66,489.14,-731.61,665.87,-232.40,-336.40
2024-02-26 18:00:00,1644.13,529.83,-176.22,638.65,-788.48,-430.90
2024-02-26 19:00:00,1652.21,700.51,-649.53,679.58,-800.19,-156.30
2024-02-26 20:00:00,1628.25,680.80,-685.44,640.31,-776.70,-7.60
2024-02-26 21:00:00,1652.92,707.86,-643.82,546.27,-799.15,-55.00
2024-02-26 22:00:00,1655.02,636.69,-246.23,153.04,-748.98,-21.40
2024-02-26 23:00:00,1655.07,603.32,136.22,355.32,-611.28,-362.20
2024-02-27 00:00:00,1653.32,577.40,9.44,492.70,-579.51,-359.10
2024-02-27 01:00:00,1634.02,683.52,131.08,331.43,-572.49,-422.40
2024-02-27 02:00:00,1654.00,714.44,-720.80,604.58,-124.10,-286.90
2024-02-27 03:00:00,1655.20,716.07,-1273.06,682.05,191.95,-135.10
2024-02-27 04:00:00,1655.30,716.05,-1751.81,683.49,565.77,-106.60
2024-02-27 05:00:00,1654.80,700.97,-1977.53,683.56,776.48,-78.60
2024-02-27 06:00:00,1654.76,494.23,-1421.02,683.66,682.92,-154.40
2024-02-27 07:00:00,1648.25,692.96,-1755.39,682.21,611.85,-36.20
2024-02-27 08:00:00,1630.05,696.07,-1444.95,619.05,684.81,-317.70
2024-02-27 09:00:00,1605.32,693.84,-1863.41,682.16,684.80,58.60
2024-02-27 10:00:00,1651.72,714.04,-1652.38,683.50,618.58,-85.20
2024-02-27 11:00:00,1655.05,715.83,-1746.76,683.33,779.54,-218.30
2024-02-27 12:00:00,1654.94,716.06,-1646.49,683.41,783.20,-350.90
2024-02-27 13:00:00,1655.45,704.16,-1915.23,683.62,782.17,-192.60
2024-02-27 14:00:00,1655.30,542.22,-1654.21,683.40,783.18,-496.10
2024-02-27 15:00:00,1655.21,703.16,-1975.88,683.53,782.45,-452.90
2024-02-27 16:00:00,1655.05,667.91,-1855.72,680.65,743.59,-503.40
2024-02-27 17:00:00,1655.19,710.85,-1824.67,527.53,485.54,-372.20
2024-02-27 18:00:00,1655.20,715.27,-1904.87,350.83,304.28,-246.20
2024-02-27 19:00:00,1655.17,715.40,-1806.63,-50.10,268.69,-88.10
2024-02-27 20:00:00,1654.95,715.35,-1753.46,-234.93,239.58,-123.10
2024-02-27 21:00:00,1654.74,715.49,-2413.95,101.46,133.31,-171.80
2024-02-27 22:00:00,1655.03,715.79,-2105.02,216.79,-152.41,-382.50
2024-02-27 23:00:00,1654.96,715.86,-1835.67,-160.85,-192.73,-115.10
2024-02-28 00:00:00,1655.09,715.98,-2102.08,-11.56,-433.79,-64.70
2024-02-28 01:00:00,1654.80,715.94,-1996.31,-2.65,-488.10,-273.10
2024-02-28 02:00:00,1654.89,715.99,-1953.77,77.54,-678.26,-346.40
2024-02-28 03:00:00,1655.27,716.01,-1920.67,-215.37,-603.73,-251.30
2024-02-28 04:00:00,1655.11,716.05,-2202.35,59.23,-317.08,-404.80
2024-02-28 05:00:00,1655.15,710.11,-2344.18,668.21,-461.60,-487.60
2024-02-28 06:00:00,1627.68,605.26,-2148.43,562.87,53.24,-494.50
2024-02-28 07:00:00,1216.48,362.49,-696.85,-106.31,61.80,-432.00
2024-02-28 08:00:00,850.30,690.30,-495.84,-456.19,104.95,-235.40
2024-02-28 09:00:00,825.60,715.60,-383.86,-668.59,159.90,-143.00
2024-02-28 10:00:00,830.02,715.74,-191.15,-670.58,-201.23,-178.40
2024-02-28 11:00:00,905.94,715.93,-251.93,-542.27,-395.16,-458.90
2024-02-28 12:00:00,1014.44,716.04,-163.52,-698.87,-351.71,-454.60
2024-02-28 13:00:00,1275.85,692.04,-488.00,-702.50,-362.10,-388.30
2024-02-28 14:00:00,1599.12,554.42,-581.38,-693.57,-204.56,-498.60
2024-02-28 15:00:00,1652.20,712.71,-2060.00,-238.15,637.09,-372.50
2024-02-28 16:00:00,1654.57,709.81,-2429.49,310.34,644.90,-286.60
2024-02-28 17:00:00,1654.52,563.80,-2281.46,671.86,410.53,-505.40
2024-02-28 18:00:00,1654.41,639.92,-2278.37,481.15,-142.02,-383.60
2024-02-28 19:00:00,1654.48,708.90,-2215.01,210.65,-476.01,-301.90
2024-02-28 20:00:00,1633.24,710.04,-2157.80,-19.70,-384.45,-331.00
2024-02-28 21:00:00,1301.04,622.61,-2013.30,-572.99,-232.88,40.90
2024-02-28 22:00:00,838.61,484.85,-1932.27,-698.78,-43.34,193.10
2024-02-28 23:00:00,-21.98,699.68,-37.45,-701.48,-1238.16,274.10
2024-02-29 00:00:00,-447.65,683.26,54.31,-701.51,-1283.32,364.20
2024-02-29 01:00:00,-344.44,172.59,34.51,-701.44,-1211.62,476.40
2024-02-29 02:00:00,-477.56,-121.37,79.75,-701.36,-900.66,540.60
2024-02-29 03:00:00,-746.83,-46.10,35.85,-701.64,-738.19,584.60
2024-02-29 04:00:00,-413.85,143.14,34.64,-701.29,-1265.69,586.00
2024-02-29 05:00:00,-218.15,455.46,-57.62,-701.48,-1453.18,398.20
2024-02-29 06:00:00,-145.86,610.73,1.89,-701.51,-1453.30,388.20
2024-02-29 07:00:00,-221.66,715.33,77.05,-701.22,-1457.03,395.50
2024-02-29 08:00:00,-365.96,715.39,75.23,-701.15,-1456.26,578.10
2024-02-29 09:00:00,-412.97,715.61,1.08,-701.21,-1456.09,563.50
2024-02-29 10:00:00,-416.26,715.61,100.47,-701.27,-1456.23,588.10
2024-02-29 11:00:00,-288.48,715.91,214.24,-701.21,-1456.28,588.10
2024-02-29 12:00:00,-101.10,716.13,152.29,-701.17,-1457.34,588.10
2024-02-29 13:00:00,-48.79,716.19,39.19,-701.28,-1457.43,588.00
2024-02-29 14:00:00,165.61,716.20,-40.62,-701.25,-1457.25,588.00
2024-02-29 15:00:00,322.91,676.99,80.56,-701.28,-1457.39,574.40
2024-02-29 16:00:00,514.29,709.38,-70.66,-701.26,-1457.11,393.00
2024-02-29 17:00:00,740.49,703.03,-37.08,-701.16,-1457.22,219.70
2024-02-29 18:00:00,393.82,529.60,30.07,-701.33,-1457.33,561.50
2024-02-29 19:00:00,376.22,625.39,31.02,-701.09,-1457.17,588.10
2024-02-29 20:00:00,310.22,703.09,96.10,-701.45,-1457.27,588.00
2024-02-29 21:00:00,425.62,618.54,11.18,-701.58,-1457.34,587.90
2024-02-29 22:00:00,162.32,626.96,69.26,-701.51,-1457.34,588.00
2024-02-29 23:00:00,540.43,205.39,113.83,-698.87,-1456.78,582.00
2024-03-01 00:00:00,628.42,149.02,-94.17,-575.54,-1457.48,510.10
2024-03-01 01:00:00,535.52,323.75,-277.67,-479.39,-1456.54,502.80
2024-03-01 02:00:00,656.72,263.30,-203.68,-638.13,-1411.35,467.20
2024-03-01 03:00:00,682.22,241.33,-182.38,-699.36,-1452.90,520.80
2024-03-01 04:00:00,678.42,292.56,-438.31,-697.87,-1289.41,567.80
2024-03-01 05:00:00,906.80,680.00,-851.59,-561.35,-1412.14,442.20
2024-03-01 06:00:00,1211.63,714.73,-750.46,-699.48,-1456.31,222.00
2024-03-01 07:00:00,1116.69,715.15,-688.70,-702.70,-1457.50,102.00
2024-03-01 08:00:00,1387.18,715.17,-782.42,-701.20,-1456.88,-47.10
2024-03-01 09:00:00,1389.47,715.17,-938.87,-624.93,-1454.29,-76.50
2024-03-01 10:00:00,1090.78,683.66,-1252.30,-0.01,-1293.88,-157.50
2024-03-01 11:00:00,1361.10,234.74,-2059.12,663.78,-810.78,-115.70
2024-03-01 12:00:00,1606.71,625.31,-2337.13,683.35,-792.41,-34.50
2024-03-01 13:00:00,1623.17,714.46,-2505.14,678.07,-422.70,-265.50
2024-03-01 14:00:00,1622.96,700.52,-2326.31,427.36,-37.21,-442.50
2024-03-01 15:00:00,1623.32,556.02,-2318.59,570.26,362.53,-569.30
2024-03-01 16:00:00,1623.31,709.11,-2444.49,443.49,365.99,-474.10
2024-03-01 17:00:00,1623.11,715.48,-1583.79,241.48,-193.52,-438.10
2024-03-01 18:00:00,1623.26,715.39,-1123.47,83.45,-787.56,-205.50
2024-03-01 19:00:00,1623.01,715.32,-1324.21,39.46,-809.94,-43.10
2024-03-01 20:00:00,1623.22,697.19,-606.27,112.99,-1263.41,-460.90
2024-03-01 21:00:00,1623.36,432.70,-883.24,664.80,-1375.72,-576.70
2024-03-01 22:00:00,1623.79,391.11,-1375.61,679.72,-1074.47,-272.00
2024-03-01 23:00:00,1622.40,693.20,-1001.35,682.38,-1387.67,-507.40
2024-03-02 00:00:00,1600.95,715.40,-1652.41,675.36,-813.21,-387.80
2024-03-02 01:00:00,1560.73,715.57,-1579.93,321.38,-806.04,-374.60
2024-03-02 02:00:00,1499.47,715.68,-1272.53,99.30,-1075.64,-217.40
2024-03-02 03:00:00,1256.45,713.51,-981.84,-258.02,-1128.48,-196.30
2024-03-02 04:00:00,878.52,672.97,-556.21,-679.72,-1076.03,-83.60
